Time(min)	BIS	InfusionRate(mg/min)	Q1	Q2	Q3	Ce	Kp	Ki	Kd	
18.050000	48.348730	9.000000	17.940229	75.736283	86.732692	2.859683	2.000000	0.200000	0.100000
18.060000	48.353228	9.000000	17.940646	75.739435	86.761866	2.859395	2.000000	0.200000	0.100000
18.070000	48.357720	9.000000	17.941064	75.742587	86.791040	2.859107	2.000000	0.200000	0.100000
18.080000	48.362204	9.000000	17.941482	75.745737	86.820214	2.858820	2.000000	0.200000	0.100000
18.090000	48.366680	9.000000	17.941899	75.748886	86.849388	2.858533	2.000000	0.200000	0.100000
18.100000	48.371150	9.000000	17.942317	75.752035	86.878561	2.858247	2.000000	0.200000	0.100000
18.110000	48.375612	9.000000	17.942734	75.755183	86.907734	2.857961	2.000000	0.200000	0.100000
18.120000	48.380066	9.000000	17.943152	75.758330	86.936906	2.857675	2.000000	0.200000	0.100000
18.130000	48.384514	9.000000	17.943569	75.761476	86.966078	2.857390	2.000000	0.200000	0.100000
18.140000	48.388954	9.000000	17.943986	75.764621	86.995249	2.857106	2.000000	0.200000	0.100000
18.150000	48.393386	9.000000	17.944404	75.767765	87.024420	2.856822	2.000000	0.200000	0.100000
18.160000	48.397812	9.000000	17.944821	75.770908	87.053591	2.856538	2.000000	0.200000	0.100000
18.170000	48.402230	9.000000	17.945238	75.774051	87.082762	2.856255	2.000000	0.200000	0.100000
18.180000	48.406641	9.000000	17.945655	75.777192	87.111931	2.855972	2.000000	0.200000	0.100000
18.190000	48.411044	9.000000	17.946072	75.780333	87.141101	2.855690	2.000000	0.200000	0.100000
18.200000	48.415441	9.000000	17.946489	75.783473	87.170270	2.855408	2.000000	0.200000	0.100000
18.210000	48.419830	9.000000	17.946905	75.786612	87.199439	2.855127	2.000000	0.200000	0.100000
18.220000	48.424212	9.000000	17.947322	75.789750	87.228607	2.854846	2.000000	0.200000	0.100000
18.230000	48.428587	9.000000	17.947739	75.792887	87.257775	2.854566	2.000000	0.200000	0.100000
18.240000	48.432954	9.000000	17.948155	75.796024	87.286943	2.854286	2.000000	0.200000	0.100000
18.250000	48.437314	9.000000	17.948572	75.799159	87.316110	2.854007	2.000000	0.200000	0.100000
18.260000	48.441668	9.000000	17.948988	75.802294	87.345277	2.853728	2.000000	0.200000	0.100000
18.270000	48.446013	9.000000	17.949405	75.805427	87.374443	2.853450	2.000000	0.200000	0.100000
18.280000	48.450352	9.000000	17.949821	75.808560	87.403609	2.853172	2.000000	0.200000	0.100000
18.290000	48.454684	9.000000	17.950237	75.811692	87.432775	2.852894	2.000000	0.200000	0.100000
18.300000	48.459008	9.000000	17.950654	75.814824	87.461940	2.852617	2.000000	0.200000	0.100000
18.310000	48.463326	9.000000	17.951070	75.817954	87.491105	2.852341	2.000000	0.200000	0.100000
18.320000	48.467636	9.000000	17.951486	75.821083	87.520269	2.852065	2.000000	0.200000	0.100000
18.330000	48.471939	9.000000	17.951902	75.824212	87.549433	2.851789	2.000000	0.200000	0.100000
18.340000	48.476235	9.000000	17.952318	75.827340	87.578597	2.851514	2.000000	0.200000	0.100000
18.350000	48.480524	9.000000	17.952734	75.830466	87.607760	2.851239	2.000000	0.200000	0.100000
18.360000	48.484806	9.000000	17.953150	75.833592	87.636923	2.850965	2.000000	0.200000	0.100000
18.370000	48.489081	9.000000	17.953565	75.836718	87.666085	2.850691	2.000000	0.200000	0.100000
18.380000	48.493349	9.000000	17.953981	75.839842	87.695247	2.850418	2.000000	0.200000	0.100000
18.390000	48.497610	9.000000	17.954397	75.842965	87.724409	2.850145	2.000000	0.200000	0.100000
18.400000	48.501863	9.000000	17.954812	75.846088	87.753570	2.849873	2.000000	0.200000	0.100000
18.410000	48.506110	9.000000	17.955228	75.849209	87.782731	2.849601	2.000000	0.200000	0.100000
18.420000	48.510350	9.000000	17.955643	75.852330	87.811892	2.849329	2.000000	0.200000	0.100000
18.430000	48.514582	9.000000	17.956058	75.855450	87.841052	2.849058	2.000000	0.200000	0.100000
18.440000	48.518808	9.000000	17.956474	75.858569	87.870211	2.848788	2.000000	0.200000	0.100000
18.450000	48.523027	9.000000	17.956889	75.861687	87.899371	2.848518	2.000000	0.200000	0.100000
18.460000	48.527238	9.000000	17.957304	75.864805	87.928529	2.848248	2.000000	0.200000	0.100000
18.470000	48.531443	9.000000	17.957719	75.867921	87.957688	2.847979	2.000000	0.200000	0.100000
18.480000	48.535641	9.000000	17.958134	75.871037	87.986846	2.847710	2.000000	0.200000	0.100000
18.490000	48.539831	9.000000	17.958549	75.874152	88.016004	2.847442	2.000000	0.200000	0.100000
18.500000	48.544015	9.000000	17.958964	75.877266	88.045161	2.847174	2.000000	0.200000	0.100000
18.510000	48.548192	9.000000	17.959379	75.880379	88.074318	2.846907	2.000000	0.200000	0.100000
18.520000	48.552362	9.000000	17.959793	75.883491	88.103474	2.846640	2.000000	0.200000	0.100000
18.530000	48.556525	9.000000	17.960208	75.886602	88.132630	2.846373	2.000000	0.200000	0.100000
18.540000	48.560682	9.000000	17.960623	75.889713	88.161786	2.846107	2.000000	0.200000	0.100000
18.550000	48.564831	9.000000	17.961037	75.892822	88.190941	2.845842	2.000000	0.200000	0.100000
18.560000	48.568973	9.000000	17.961452	75.895931	88.220096	2.845577	2.000000	0.200000	0.100000
18.570000	48.573109	9.000000	17.961866	75.899039	88.249251	2.845312	2.000000	0.200000	0.100000
18.580000	48.577238	9.000000	17.962280	75.902146	88.278405	2.845048	2.000000	0.200000	0.100000
18.590000	48.581360	9.000000	17.962695	75.905252	88.307559	2.844784	2.000000	0.200000	0.100000
18.600000	48.585475	9.000000	17.963109	75.908358	88.336712	2.844521	2.000000	0.200000	0.100000
18.610000	48.589583	9.000000	17.963523	75.911462	88.365865	2.844258	2.000000	0.200000	0.100000
18.620000	48.593684	9.000000	17.963937	75.914566	88.395017	2.843995	2.000000	0.200000	0.100000
18.630000	48.597779	9.000000	17.964351	75.917668	88.424170	2.843733	2.000000	0.200000	0.100000
18.640000	48.601867	9.000000	17.964765	75.920770	88.453321	2.843472	2.000000	0.200000	0.100000
18.650000	48.605948	9.000000	17.965179	75.923871	88.482473	2.843211	2.000000	0.200000	0.100000
18.660000	48.610022	9.000000	17.965592	75.926972	88.511623	2.842950	2.000000	0.200000	0.100000
18.670000	48.614089	9.000000	17.966006	75.930071	88.540774	2.842690	2.000000	0.200000	0.100000
18.680000	48.618150	9.000000	17.966420	75.933170	88.569924	2.842430	2.000000	0.200000	0.100000
18.690000	48.622204	9.000000	17.966833	75.936267	88.599074	2.842171	2.000000	0.200000	0.100000
18.700000	48.626251	9.000000	17.967247	75.939364	88.628223	2.841912	2.000000	0.200000	0.100000
18.710000	48.630291	9.000000	17.967660	75.942460	88.657372	2.841653	2.000000	0.200000	0.100000
18.720000	48.634325	9.000000	17.968074	75.945555	88.686521	2.841395	2.000000	0.200000	0.100000
18.730000	48.638352	9.000000	17.968487	75.948649	88.715669	2.841138	2.000000	0.200000	0.100000
18.740000	48.642372	9.000000	17.968900	75.951743	88.744816	2.840881	2.000000	0.200000	0.100000
18.750000	48.646386	9.000000	17.969313	75.954835	88.773964	2.840624	2.000000	0.200000	0.100000
18.760000	48.650393	9.000000	17.969726	75.957927	88.803111	2.840368	2.000000	0.200000	0.100000
18.770000	48.654393	9.000000	17.970139	75.961018	88.832257	2.840112	2.000000	0.200000	0.100000
18.780000	48.658387	9.000000	17.970552	75.964108	88.861403	2.839856	2.000000	0.200000	0.100000
18.790000	48.662374	9.000000	17.970965	75.967197	88.890549	2.839601	2.000000	0.200000	0.100000
18.800000	48.666354	9.000000	17.971378	75.970285	88.919694	2.839347	2.000000	0.200000	0.100000
18.810000	48.670328	9.000000	17.971791	75.973373	88.948839	2.839093	2.000000	0.200000	0.100000
18.820000	48.674295	9.000000	17.972203	75.976459	88.977984	2.838839	2.000000	0.200000	0.100000
18.830000	48.678255	9.000000	17.972616	75.979545	89.007128	2.838586	2.000000	0.200000	0.100000
18.840000	48.682209	9.000000	17.973029	75.982630	89.036272	2.838333	2.000000	0.200000	0.100000
18.850000	48.686156	9.000000	17.973441	75.985714	89.065415	2.838081	2.000000	0.200000	0.100000
18.860000	48.690097	9.000000	17.973853	75.988797	89.094558	2.837829	2.000000	0.200000	0.100000
18.870000	48.694031	9.000000	17.974266	75.991880	89.123700	2.837577	2.000000	0.200000	0.100000
18.880000	48.697959	9.000000	17.974678	75.994961	89.152843	2.837326	2.000000	0.200000	0.100000
18.890000	48.701880	9.000000	17.975090	75.998042	89.181984	2.837075	2.000000	0.200000	0.100000
18.900000	48.705794	9.000000	17.975502	76.001122	89.211126	2.836825	2.000000	0.200000	0.100000
18.910000	48.709702	9.000000	17.975914	76.004201	89.240266	2.836575	2.000000	0.200000	0.100000
18.920000	48.713603	9.000000	17.976326	76.007279	89.269407	2.836326	2.000000	0.200000	0.100000
18.930000	48.717498	9.000000	17.976738	76.010356	89.298547	2.836077	2.000000	0.200000	0.100000
18.940000	48.721386	9.000000	17.977150	76.013433	89.327687	2.835829	2.000000	0.200000	0.100000
18.950000	48.725268	9.000000	17.977562	76.016509	89.356826	2.835581	2.000000	0.200000	0.100000
18.960000	48.729143	9.000000	17.977974	76.019583	89.385965	2.835333	2.000000	0.200000	0.100000
18.970000	48.733012	9.000000	17.978385	76.022657	89.415103	2.835086	2.000000	0.200000	0.100000
18.980000	48.736874	9.000000	17.978797	76.025730	89.444242	2.834839	2.000000	0.200000	0.100000
18.990000	48.740730	9.000000	17.979208	76.028803	89.473379	2.834592	2.000000	0.200000	0.100000
19.000000	48.744579	9.000000	17.979620	76.031874	89.502517	2.834346	2.000000	0.200000	0.100000
19.010000	48.748422	9.000000	17.980031	76.034945	89.531653	2.834101	2.000000	0.200000	0.100000
19.020000	48.752259	9.000000	17.980442	76.038015	89.560790	2.833856	2.000000	0.200000	0.100000
19.030000	48.756089	9.000000	17.980853	76.041083	89.589926	2.833611	2.000000	0.200000	0.100000
19.040000	48.759912	9.000000	17.981265	76.044151	89.619062	2.833367	2.000000	0.200000	0.100000
19.050000	48.763730	9.000000	17.981676	76.047219	89.648197	2.833123	2.000000	0.200000	0.100000
19.060000	48.767541	9.000000	17.982087	76.050285	89.677332	2.832879	2.000000	0.200000	0.100000
19.070000	48.771345	9.000000	17.982498	76.053351	89.706466	2.832636	2.000000	0.200000	0.100000
19.080000	48.775143	9.000000	17.982908	76.056415	89.735600	2.832394	2.000000	0.200000	0.100000
19.090000	48.778935	9.000000	17.983319	76.059479	89.764734	2.832151	2.000000	0.200000	0.100000
19.100000	48.782720	9.000000	17.983730	76.062542	89.793867	2.831910	2.000000	0.200000	0.100000
19.110000	48.786499	9.000000	17.984141	76.065605	89.823000	2.831668	2.000000	0.200000	0.100000
19.120000	48.790271	9.000000	17.984551	76.068666	89.852133	2.831427	2.000000	0.200000	0.100000
19.130000	48.794038	9.000000	17.984962	76.071726	89.881265	2.831187	2.000000	0.200000	0.100000
19.140000	48.797798	9.000000	17.985372	76.074786	89.910396	2.830947	2.000000	0.200000	0.100000
19.150000	48.801551	9.000000	17.985782	76.077845	89.939528	2.830707	2.000000	0.200000	0.100000
19.160000	48.805298	9.000000	17.986193	76.080903	89.968658	2.830468	2.000000	0.200000	0.100000
19.170000	48.809039	9.000000	17.986603	76.083960	89.997789	2.830229	2.000000	0.200000	0.100000
19.180000	48.812774	9.000000	17.987013	76.087017	90.026919	2.829990	2.000000	0.200000	0.100000
19.190000	48.816503	9.000000	17.987423	76.090072	90.056048	2.829752	2.000000	0.200000	0.100000
19.200000	48.820225	9.000000	17.987833	76.093127	90.085178	2.829514	2.000000	0.200000	0.100000
19.210000	48.823940	9.000000	17.988243	76.096181	90.114306	2.829277	2.000000	0.200000	0.100000
19.220000	48.827650	9.000000	17.988653	76.099234	90.143435	2.829040	2.000000	0.200000	0.100000
19.230000	48.831353	9.000000	17.989063	76.102286	90.172563	2.828804	2.000000	0.200000	0.100000
19.240000	48.835050	9.000000	17.989473	76.105337	90.201690	2.828568	2.000000	0.200000	0.100000
19.250000	48.838741	9.000000	17.989882	76.108388	90.230818	2.828332	2.000000	0.200000	0.100000
19.260000	48.842426	9.000000	17.990292	76.111437	90.259944	2.828097	2.000000	0.200000	0.100000
19.270000	48.846104	9.000000	17.990701	76.114486	90.289071	2.827862	2.000000	0.200000	0.100000
19.280000	48.849777	9.000000	17.991111	76.117534	90.318197	2.827628	2.000000	0.200000	0.100000
19.290000	48.853443	9.000000	17.991520	76.120582	90.347322	2.827394	2.000000	0.200000	0.100000
19.300000	48.857102	9.000000	17.991929	76.123628	90.376448	2.827160	2.000000	0.200000	0.100000
19.310000	48.860756	9.000000	17.992339	76.126674	90.405572	2.826927	2.000000	0.200000	0.100000
19.320000	48.864403	9.000000	17.992748	76.129718	90.434697	2.826694	2.000000	0.200000	0.100000
19.330000	48.868045	9.000000	17.993157	76.132762	90.463821	2.826462	2.000000	0.200000	0.100000
19.340000	48.871680	9.000000	17.993566	76.135805	90.492944	2.826230	2.000000	0.200000	0.100000
19.350000	48.875309	9.000000	17.993975	76.138847	90.522067	2.825998	2.000000	0.200000	0.100000
19.360000	48.878932	9.000000	17.994384	76.141889	90.551190	2.825767	2.000000	0.200000	0.100000
19.370000	48.882548	9.000000	17.994793	76.144929	90.580312	2.825536	2.000000	0.200000	0.100000
19.380000	48.886159	9.000000	17.995201	76.147969	90.609434	2.825306	2.000000	0.200000	0.100000
19.390000	48.889763	9.000000	17.995610	76.151008	90.638556	2.825076	2.000000	0.200000	0.100000
19.400000	48.893362	9.000000	17.996019	76.154046	90.667677	2.824846	2.000000	0.200000	0.100000
19.410000	48.896954	9.000000	17.996427	76.157083	90.696798	2.824617	2.000000	0.200000	0.100000
19.420000	48.900540	9.000000	17.996836	76.160120	90.725918	2.824388	2.000000	0.200000	0.100000
19.430000	48.904120	9.000000	17.997244	76.163156	90.755038	2.824160	2.000000	0.200000	0.100000
19.440000	48.907695	9.000000	17.997652	76.166190	90.784157	2.823932	2.000000	0.200000	0.100000
19.450000	48.911262	9.000000	17.998061	76.169224	90.813276	2.823704	2.000000	0.200000	0.100000
19.460000	48.914824	9.000000	17.998469	76.172257	90.842395	2.823477	2.000000	0.200000	0.100000
19.470000	48.918380	9.000000	17.998877	76.175290	90.871513	2.823250	2.000000	0.200000	0.100000
19.480000	48.921930	9.000000	17.999285	76.178321	90.900631	2.823024	2.000000	0.200000	0.100000
19.490000	48.925474	9.000000	17.999693	76.181352	90.929748	2.822798	2.000000	0.200000	0.100000
19.500000	48.929012	9.000000	18.000101	76.184382	90.958865	2.822572	2.000000	0.200000	0.100000
19.510000	48.932544	9.000000	18.000509	76.187411	90.987982	2.822347	2.000000	0.200000	0.100000
19.520000	48.936069	9.000000	18.000916	76.190439	91.017098	2.822122	2.000000	0.200000	0.100000
19.530000	48.939589	9.000000	18.001324	76.193466	91.046214	2.821898	2.000000	0.200000	0.100000
19.540000	48.943103	9.000000	18.001732	76.196493	91.075329	2.821674	2.000000	0.200000	0.100000
19.550000	48.946611	9.000000	18.002139	76.199519	91.104444	2.821450	2.000000	0.200000	0.100000
19.560000	48.950113	9.000000	18.002547	76.202544	91.133559	2.821227	2.000000	0.200000	0.100000
19.570000	48.953609	9.000000	18.002954	76.205568	91.162673	2.821004	2.000000	0.200000	0.100000
19.580000	48.957098	9.000000	18.003361	76.208591	91.191787	2.820782	2.000000	0.200000	0.100000
19.590000	48.960582	9.000000	18.003769	76.211613	91.220900	2.820559	2.000000	0.200000	0.100000
19.600000	48.964061	9.000000	18.004176	76.214635	91.250013	2.820338	2.000000	0.200000	0.100000
19.610000	48.967533	9.000000	18.004583	76.217656	91.279126	2.820116	2.000000	0.200000	0.100000
19.620000	48.970999	9.000000	18.004990	76.220676	91.308238	2.819895	2.000000	0.200000	0.100000
19.630000	48.974459	9.000000	18.005397	76.223695	91.337349	2.819675	2.000000	0.200000	0.100000
19.640000	48.977914	9.000000	18.005804	76.226713	91.366461	2.819455	2.000000	0.200000	0.100000
19.650000	48.981362	9.000000	18.006211	76.229731	91.395572	2.819235	2.000000	0.200000	0.100000
19.660000	48.984805	9.000000	18.006618	76.232748	91.424682	2.819015	2.000000	0.200000	0.100000
19.670000	48.988241	9.000000	18.007024	76.235764	91.453792	2.818796	2.000000	0.200000	0.100000
19.680000	48.991672	9.000000	18.007431	76.238779	91.482902	2.818578	2.000000	0.200000	0.100000
19.690000	48.995097	9.000000	18.007837	76.241793	91.512011	2.818360	2.000000	0.200000	0.100000
19.700000	48.998516	9.000000	18.008244	76.244806	91.541120	2.818142	2.000000	0.200000	0.100000
19.710000	49.001930	9.000000	18.008650	76.247819	91.570228	2.817924	2.000000	0.200000	0.100000
19.720000	49.005337	9.000000	18.009057	76.250831	91.599336	2.817707	2.000000	0.200000	0.100000
19.730000	49.008739	9.000000	18.009463	76.253842	91.628444	2.817490	2.000000	0.200000	0.100000
19.740000	49.012135	9.000000	18.009869	76.256852	91.657551	2.817274	2.000000	0.200000	0.100000
19.750000	49.015525	9.000000	18.010275	76.259862	91.686658	2.817058	2.000000	0.200000	0.100000
19.760000	49.018909	9.000000	18.010681	76.262870	91.715764	2.816842	2.000000	0.200000	0.100000
19.770000	49.022287	9.000000	18.011087	76.265878	91.744870	2.816627	2.000000	0.200000	0.100000
19.780000	49.025660	9.000000	18.011493	76.268885	91.773976	2.816412	2.000000	0.200000	0.100000
19.790000	49.029027	9.000000	18.011899	76.271891	91.803081	2.816198	2.000000	0.200000	0.100000
19.800000	49.032388	9.000000	18.012305	76.274896	91.832186	2.815984	2.000000	0.200000	0.100000
19.810000	49.035743	9.000000	18.012711	76.277901	91.861290	2.815770	2.000000	0.200000	0.100000
19.820000	49.039092	9.000000	18.013116	76.280905	91.890394	2.815557	2.000000	0.200000	0.100000
19.830000	49.042436	9.000000	18.013522	76.283907	91.919497	2.815344	2.000000	0.200000	0.100000
19.840000	49.045774	9.000000	18.013927	76.286909	91.948600	2.815131	2.000000	0.200000	0.100000
19.850000	49.049106	9.000000	18.014333	76.289911	91.977703	2.814919	2.000000	0.200000	0.100000
19.860000	49.052433	9.000000	18.014738	76.292911	92.006805	2.814707	2.000000	0.200000	0.100000
19.870000	49.055754	9.000000	18.015143	76.295911	92.035907	2.814496	2.000000	0.200000	0.100000
19.880000	49.059069	9.000000	18.015548	76.298910	92.065009	2.814285	2.000000	0.200000	0.100000
19.890000	49.062378	9.000000	18.015954	76.301908	92.094110	2.814074	2.000000	0.200000	0.100000
19.900000	49.065682	9.000000	18.016359	76.304905	92.123210	2.813864	2.000000	0.200000	0.100000
